               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.017482,            0.014507,                   0,             0.90594,             0.91128,             0.94164,             0.79013,            0.017558,            0.013774,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.017677,            0.013494,                   0,             0.91776,              0.8854,             0.93986,             0.79657,            0.016812,             0.01455,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.016596,            0.013654,                   0,             0.93404,             0.89001,             0.94898,             0.80223,            0.017205,            0.014074,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.017251,            0.013539,                   0,             0.90154,             0.92237,             0.94869,             0.79758,             0.01798,            0.013948,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.016819,            0.013684,                   0,             0.92475,             0.89279,               0.944,             0.78619,            0.017226,            0.013647,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.017408,            0.013914,                   0,             0.93926,             0.88355,             0.94256,             0.78169,            0.017823,            0.013597,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.016858,            0.013161,                   0,             0.91246,             0.89464,             0.94655,             0.79453,            0.017044,            0.014018,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.018232,             0.01378,                   0,             0.93249,             0.89365,             0.94602,             0.80375,            0.017891,            0.014703,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.016081,            0.012741,                   0,             0.94027,             0.89094,             0.95076,              0.7997,             0.01725,            0.013779,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.017934,            0.013117,                   0,             0.93617,             0.89464,             0.94799,             0.79273,            0.017241,            0.013732,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.017827,            0.014841,                   0,             0.92456,             0.89464,             0.94507,             0.79875,            0.017366,            0.013999,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.018202,            0.013041,                   0,             0.94057,               0.878,             0.94483,             0.80362,             0.01684,            0.014722,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.016783,            0.013385,                   0,             0.90827,             0.91515,             0.94316,              0.8049,            0.016717,            0.014444,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.016118,            0.012577,                   0,              0.9183,             0.89279,             0.94271,             0.79368,             0.01799,            0.014121,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.017731,            0.013031,                   0,             0.90643,             0.89529,             0.94787,             0.80904,            0.016734,            0.014113,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.017598,            0.013247,                   0,             0.92756,             0.87569,              0.9446,             0.80811,            0.016916,            0.015095,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.017412,            0.013163,                   0,              0.9107,              0.9048,             0.94227,             0.80512,            0.017574,            0.015507,                   0,            0.005116,            0.005116,            0.005116
                 150,             0.01588,            0.012425,                   0,             0.94186,             0.87985,             0.94586,              0.8093,            0.017074,             0.01485,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.016954,            0.013884,                   0,             0.91124,             0.90758,             0.94424,             0.81189,            0.016754,            0.014758,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.016646,            0.013337,                   0,             0.94808,             0.88355,             0.95005,             0.80423,            0.016945,            0.014657,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.016793,            0.013402,                   0,             0.92103,             0.90545,             0.95273,             0.80921,            0.017446,            0.014196,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.015816,            0.012945,                   0,             0.93512,             0.88725,             0.95211,             0.80117,            0.016939,            0.014938,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.016296,            0.012336,                   0,             0.90598,             0.90018,             0.95359,             0.80559,            0.016498,            0.014006,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.016454,            0.012277,                   0,             0.90891,             0.90573,             0.95341,             0.80861,            0.016942,            0.014136,                   0,            0.004885,            0.004885,            0.004885
